3.625239999999999713e-02	8.265676436333329491e+01	1.638320715333329858e+01
4.070000000000000007e-02	5.464383480166669926e+01	1.136626790833330070e+01
4.511180000000000051e-02	2.996549328500000087e+01	8.362137733333330658e+00
4.959249999999999770e-02	3.902000664833330035e+01	6.829579628333330099e+00
5.416379999999999806e-02	2.960868386499999971e+01	5.359635035000000158e+00
5.868999999999999911e-02	2.775202533166670094e+01	4.620562245000000345e+00
6.315320000000000655e-02	2.923420741833329828e+01	3.806268636666669813e+00
6.773540000000000116e-02	2.925570898666670061e+01	3.181662941666670186e+00
7.238989999999999314e-02	2.438109743166669929e+01	2.769415394999999780e+00
7.694339999999999513e-02	2.082174377999999848e+01	2.449056793333329818e+00
8.166600000000000248e-02	2.093264007666670068e+01	2.067833788333329981e+00
8.641719999999999957e-02	2.065156679166669917e+01	1.869354308333329939e+00
9.109140000000000292e-02	2.096371475999999845e+01	1.658336066666669995e+00
9.576210000000000278e-02	1.686565956500000141e+01	1.512923419999999908e+00
1.005216000000000026e-01	1.674424940666670025e+01	1.343149441666670052e+00
1.052672000000000052e-01	1.453594207833329932e+01	1.233355748333329949e+00
1.100174000000000013e-01	1.743436942499999986e+01	1.141890178333329953e+00
1.148721999999999938e-01	1.514907325499999935e+01	1.030380964999999982e+00
1.198083000000000065e-01	1.335097668833330076e+01	9.427780516666669497e-01
1.248023999999999939e-01	1.334016233833330034e+01	8.846290449999999472e-01
1.298709000000000113e-01	1.370878951499999943e+01	8.044898483333330352e-01
1.349431000000000103e-01	1.169732300833329930e+01	7.648545733333329544e-01
1.399610000000000021e-01	1.178831958166670013e+01	6.994071549999999471e-01
1.451112999999999986e-01	1.065116290166669977e+01	6.676857533333330208e-01
1.503050999999999970e-01	9.325193926666669242e+00	6.273500633333329857e-01
1.556469000000000047e-01	1.029459589333329994e+01	5.781039766666670188e-01
1.572456999999999883e-01	1.000640059000000015e+01	1.830944850000000013e-01
1.609891999999999990e-01	1.045812633999999974e+01	5.605480683333330383e-01
1.662309999999999899e-01	9.379805284999999770e+00	5.273011283333329802e-01
1.706292000000000086e-01	9.152038171666669442e+00	1.545153300000000063e-01
1.716062999999999894e-01	9.072271783333329509e+00	5.002084749999999858e-01
1.771733000000000058e-01	8.299759079999999400e+00	4.647556766666670058e-01
1.827794000000000085e-01	8.918414625000000484e+00	4.514085349999999996e-01
1.842428999999999872e-01	8.303275895000000517e+00	1.338776349999999948e-01
1.883665999999999952e-01	8.087114149999999668e+00	4.329608600000000029e-01
1.940302000000000138e-01	6.940626968333329927e+00	4.097805333333329747e-01
1.982414999999999872e-01	7.399220633333330355e+00	1.156899150000000043e-01
1.998185000000000100e-01	7.671813116666670318e+00	3.925434549999999856e-01
2.056348000000000065e-01	7.058416683333329722e+00	3.753756766666669908e-01
2.115208000000000088e-01	6.186979153333330039e+00	3.502447450000000240e-01
2.120113000000000136e-01	6.509825833333329648e+00	1.046767516666669978e-01
2.162467999999999890e-01	6.237968744999999871e+00	4.443455150000000242e-01
2.259823999999999999e-01	6.054194650000000344e+00	9.278840666666669790e-02
2.397845000000000115e-01	5.564811654999999746e+00	8.685724833333340056e-02
2.537096999999999825e-01	5.167096618333330227e+00	7.958348833333329930e-02
2.676275000000000182e-01	4.857346653333330266e+00	7.348198000000000230e-02
2.817857999999999752e-01	4.540460176666670122e+00	6.833893833333329337e-02
2.956398000000000081e-01	4.237780543333330208e+00	6.471250666666669704e-02
3.099044000000000243e-01	3.935048769999999863e+00	5.903304000000000190e-02
3.240645999999999805e-01	3.478254921666669830e+00	5.662396666666669881e-02
3.388027000000000122e-01	3.303115776666670111e+00	5.088800999999999741e-02
3.539140000000000064e-01	3.111107356666670043e+00	4.976782999999999901e-02
3.687090000000000090e-01	2.860701315000000022e+00	4.573441000000000312e-02
3.839813000000000254e-01	2.699693565000000017e+00	4.341666500000000012e-02
3.988975000000000160e-01	2.495346641666670084e+00	4.210437499999999944e-02
4.106734000000000218e-01	2.304978501333330154e+00	4.227540733333329942e-02
4.136514000000000024e-01	2.281161938333330141e+00	3.975256666666669714e-02
4.290628000000000219e-01	2.190969609999999790e+00	3.681797500000000278e-02
4.295516999999999808e-01	2.110397390999999789e+00	3.571657216666670326e-02
4.446014999999999828e-01	1.879588453333330023e+00	3.550642500000000118e-02
4.466716000000000020e-01	1.816268564666670082e+00	3.148649049999999866e-02
4.603325999999999807e-01	1.793649588333330103e+00	3.313105499999999953e-02
4.685437000000000074e-01	1.770170460833329962e+00	3.148902633333330175e-02
4.764860000000000206e-01	1.682140176666669928e+00	3.141608500000000331e-02
4.834083000000000130e-01	1.536765404999999918e+00	2.947832866666669910e-02
4.923204999999999942e-01	1.511959243333329983e+00	3.099057499999999937e-02
5.046621000000000024e-01	1.465441131499999994e+00	2.736933133333329868e-02
5.082708000000000226e-01	1.365583310000000106e+00	2.825172333333330135e-02
5.230728999999999518e-01	1.154780808166669948e+00	2.524863800000000033e-02
5.249162000000000550e-01	1.329800611666670074e+00	2.675280666666670151e-02
5.416775999999999813e-01	1.188958583333330044e+00	2.623523499999999911e-02
5.444001000000000534e-01	1.154485974333330001e+00	2.585743066666670170e-02
5.583067999999999920e-01	1.077189841666670089e+00	2.527868166666669830e-02
5.612614999999999688e-01	1.051792144833330056e+00	2.347724083333330158e-02
5.753956999999999544e-01	1.014095294999999952e+00	2.346036166666670003e-02
5.834072999999999620e-01	9.588631039999999661e-01	2.325032483333330097e-02
5.927398999999999862e-01	9.388917833333330076e-01	2.258296499999999998e-02
6.005747000000000169e-01	8.756694673333329515e-01	2.203778849999999886e-02
6.099058000000000535e-01	8.473022983333330371e-01	2.182166666666670099e-02
6.218546000000000351e-01	7.881510335000000422e-01	2.137202599999999883e-02
6.275003000000000108e-01	7.785123416666670515e-01	2.058900166666670015e-02
6.412082999999999533e-01	7.088910750000000371e-01	1.908878433333329946e-02
6.447154999999999969e-01	6.898300916666669780e-01	2.096122833333330035e-02
6.655497999999999692e-01	6.325061706666670336e-01	1.830133016666669887e-02
6.843702000000000396e-01	5.535274884999999978e-01	2.022582083333330019e-02
7.058105999999999547e-01	4.772884753333330177e-01	1.710068249999999873e-02
7.258693999999999980e-01	4.794482545000000040e-01	1.838371499999999839e-02
7.490480000000000471e-01	4.303608649999999813e-01	1.512209783333329921e-02
7.720086999999999922e-01	3.958678310000000033e-01	1.713988450000000080e-02
7.920989999999999975e-01	3.804415833333329999e-01	1.509590366666670007e-02
8.155097999999999514e-01	3.391658666666669819e-01	1.534219399999999997e-02
8.364475000000000104e-01	2.920511656666670008e-01	1.453006433333330072e-02
8.619377000000000288e-01	2.768105268333330149e-01	1.369777266666669970e-02
8.846403999999999934e-01	2.773741731666670152e-01	1.443021766666669967e-02
9.081462000000000145e-01	2.284839270000000033e-01	1.257401600000000036e-02
9.334447000000000161e-01	2.262680790000000108e-01	1.358766933333330033e-02
9.551832000000000100e-01	2.014745451666669906e-01	1.275664699999999943e-02
9.812971999999999806e-01	1.828399243333329871e-01	1.193000216666669985e-02
1.006807800000000030e+00	1.768480391666669982e-01	1.237525766666669989e-02
1.030406600000000061e+00	1.607457411666670111e-01	1.173357283333329934e-02
1.057784300000000011e+00	1.603443938333329877e-01	1.087976483333330004e-02
1.084600999999999926e+00	1.672401265000000026e-01	1.127955949999999950e-02
1.109902299999999897e+00	1.308651896666669923e-01	1.086452716666670010e-02
1.137751600000000085e+00	1.208445169999999985e-01	1.042120399999999988e-02
1.166036300000000026e+00	1.219414448333329959e-01	1.020481383333330001e-02
