# [2]
# Sample c= 6.0 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /data/visitor/mx1888/bm29/20170421/Map2c/1d/map2c_046_ave.dat
# Buffer DatFile = /data/visitor/mx1888/bm29/20170421/Map2c/ednaSub/map2c_046_ave_averbuffer.dat
# 
# AutoRg: Rg   =   7.8971 +/- 0.65 ( 8.2%)
# AutoRg: I(0) =   50.37 +/- 0.2025
# AutoRg: Points   11 to 26 ( 16 total)
# AutoRg: Quality: 79.2%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 19.96
# Concentration: 6.0
# Code: null
3.082862000000000102e-02   1.574844e+01   2.324828e+00
3.557148999999999728e-02   4.925519e+01   1.374330e+00
4.031434999999999880e-02   5.447496e+01   9.041025e-01
4.505722000000000199e-02   5.368281e+01   5.848404e-01
4.980007999999999657e-02   5.288678e+01   4.595767e-01
5.454294999999999977e-02   5.143554e+01   3.897683e-01
5.928581000000000129e-02   4.970308e+01   3.384483e-01
6.402868000000000448e-02   4.907172e+01   3.037149e-01
6.877154000000000600e-02   4.754897e+01   2.758135e-01
7.351441000000000225e-02   4.630754e+01   2.536958e-01
7.825727999999999851e-02   4.480007e+01   2.339972e-01
8.300014000000000003e-02   4.362556e+01   2.185720e-01
8.774300999999999628e-02   4.318200e+01   2.068173e-01
9.248586999999999780e-02   4.231373e+01   1.963050e-01
9.722873999999999406e-02   4.133823e+01   1.860207e-01
1.019715999999999956e-01   4.044186e+01   1.774168e-01
1.067145000000000038e-01   3.975835e+01   1.706210e-01
1.114572999999999953e-01   3.867565e+01   1.635540e-01
1.162002000000000035e-01   3.807087e+01   1.576614e-01
1.209430999999999978e-01   3.710386e+01   1.518247e-01
1.256858999999999893e-01   3.597891e+01   1.462077e-01
1.304288000000000114e-01   3.503955e+01   1.412793e-01
1.351717000000000057e-01   3.445309e+01   1.370065e-01
1.399144999999999972e-01   3.353016e+01   1.325624e-01
1.446573999999999915e-01   3.279612e+01   1.285130e-01
1.494003000000000136e-01   3.190075e+01   1.245967e-01
1.541431000000000051e-01   3.114113e+01   1.212621e-01
1.588859999999999995e-01   3.045606e+01   1.179229e-01
1.636287999999999909e-01   2.962520e+01   1.146192e-01
1.683717000000000130e-01   2.908004e+01   1.118133e-01
1.731146000000000074e-01   2.828329e+01   1.087890e-01
1.778573999999999988e-01   2.752704e+01   1.059300e-01
1.826002999999999932e-01   2.683422e+01   1.032506e-01
1.873431999999999875e-01   2.615856e+01   1.006696e-01
1.920860000000000067e-01   2.553498e+01   9.836879e-02
1.968289000000000011e-01   2.489394e+01   9.602805e-02
2.015717999999999954e-01   2.418901e+01   9.365157e-02
2.063145999999999869e-01   2.355292e+01   9.144792e-02
2.110575000000000090e-01   2.295710e+01   8.931745e-02
2.158004000000000033e-01   2.243543e+01   8.748556e-02
2.205431999999999948e-01   2.174135e+01   8.540387e-02
2.252860999999999891e-01   2.111606e+01   8.344850e-02
2.300290000000000112e-01   2.071761e+01   8.185276e-02
2.347718000000000027e-01   2.022141e+01   8.021738e-02
2.395146999999999970e-01   1.961014e+01   7.840018e-02
2.442575999999999914e-01   1.914167e+01   7.686476e-02
2.490004000000000106e-01   1.867922e+01   7.543551e-02
2.537433000000000050e-01   1.830961e+01   7.403532e-02
2.584861999999999993e-01   1.790635e+01   7.269841e-02
2.632289999999999908e-01   1.743251e+01   7.129768e-02
2.679718999999999851e-01   1.699504e+01   6.998240e-02
2.727146999999999766e-01   1.651909e+01   6.857856e-02
2.774576000000000264e-01   1.617507e+01   6.748878e-02
2.822005000000000208e-01   1.571780e+01   6.619339e-02
2.869433000000000122e-01   1.542788e+01   6.518012e-02
2.916862000000000066e-01   1.500787e+01   6.395382e-02
2.964291000000000009e-01   1.467260e+01   6.293607e-02
3.011718999999999924e-01   1.426592e+01   6.178695e-02
3.059147999999999867e-01   1.393250e+01   6.080247e-02
3.106576999999999811e-01   1.369432e+01   5.989992e-02
3.154004999999999725e-01   1.331741e+01   5.886833e-02
3.201434000000000224e-01   1.291177e+01   5.778214e-02
3.248863000000000167e-01   1.265138e+01   5.697926e-02
3.296291000000000082e-01   1.238423e+01   5.616314e-02
3.343720000000000026e-01   1.214821e+01   5.536647e-02
3.391148999999999969e-01   1.192661e+01   5.524607e-02
3.438576999999999884e-01   1.177958e+01   5.571341e-02
3.486005999999999827e-01   1.139050e+01   5.646053e-02
3.533434999999999770e-01   1.124060e+01   5.725730e-02
3.580863000000000240e-01   1.093567e+01   5.745495e-02
3.628292000000000184e-01   1.071125e+01   5.755438e-02
3.675720000000000098e-01   1.042061e+01   5.754110e-02
3.723149000000000042e-01   1.020717e+01   5.764873e-02
3.770577999999999985e-01   1.011410e+01   5.783439e-02
3.818005999999999900e-01   9.787161e+00   5.755532e-02
3.865434999999999843e-01   9.605289e+00   5.750056e-02
3.912863999999999787e-01   9.386334e+00   5.732182e-02
3.960292000000000256e-01   9.170109e+00   5.710014e-02
4.007721000000000200e-01   9.165485e+00   5.742161e-02
4.055150000000000143e-01   9.042823e+00   5.918546e-02
4.102578000000000058e-01   8.718955e+00   6.001747e-02
4.150007000000000001e-01   8.565796e+00   6.098968e-02
4.197435999999999945e-01   8.287360e+00   6.134920e-02
4.244863999999999860e-01   8.169179e+00   6.203335e-02
4.292292999999999803e-01   8.071196e+00   6.272040e-02
4.339721999999999746e-01   7.889859e+00   6.333865e-02
4.387150000000000216e-01   7.699728e+00   6.384420e-02
4.434579000000000160e-01   7.571763e+00   6.453734e-02
4.482008000000000103e-01   7.415898e+00   6.512547e-02
4.529436000000000018e-01   7.281177e+00   6.581604e-02
4.576864999999999961e-01   7.132934e+00   6.618633e-02
4.624293999999999905e-01   7.062945e+00   6.651760e-02
4.671721999999999819e-01   6.969085e+00   6.600293e-02
4.719150999999999763e-01   6.819610e+00   6.324850e-02
4.766579000000000232e-01   6.783926e+00   6.190089e-02
4.814008000000000176e-01   6.634110e+00   6.073166e-02
4.861437000000000119e-01   6.537041e+00   5.979262e-02
4.908865000000000034e-01   6.468889e+00   5.914958e-02
4.956293999999999977e-01   6.280765e+00   5.833335e-02
5.003722999999999921e-01   6.175179e+00   5.766895e-02
5.051151000000000391e-01   6.106787e+00   5.715641e-02
5.098580000000000334e-01   5.936981e+00   5.650688e-02
5.146009000000000277e-01   5.890151e+00   5.605665e-02
5.193436999999999637e-01   5.729916e+00   5.546332e-02
5.240865999999999580e-01   5.628320e+00   5.494091e-02
5.288294999999999524e-01   5.460229e+00   5.427344e-02
5.335722999999999994e-01   5.483081e+00   5.399536e-02
5.383151999999999937e-01   5.455369e+00   5.360015e-02
5.430580999999999881e-01   5.357299e+00   5.293256e-02
5.478009000000000350e-01   5.208059e+00   5.225038e-02
5.525438000000000294e-01   5.156989e+00   5.185942e-02
5.572867000000000237e-01   5.032935e+00   5.118489e-02
5.620294999999999597e-01   5.041815e+00   5.093846e-02
5.667723999999999540e-01   4.920106e+00   5.030792e-02
5.715152000000000010e-01   4.811932e+00   4.972970e-02
5.762580999999999953e-01   4.685732e+00   4.918482e-02
5.810009999999999897e-01   4.654796e+00   4.883222e-02
5.857438000000000367e-01   4.627553e+00   4.864325e-02
5.904867000000000310e-01   4.514505e+00   4.828867e-02
5.952296000000000253e-01   4.394840e+00   4.790629e-02
5.999723999999999613e-01   4.327251e+00   4.770656e-02
6.047152999999999556e-01   4.358644e+00   4.766344e-02
6.094581999999999500e-01   4.286390e+00   4.730063e-02
6.142009999999999970e-01   4.193291e+00   4.692577e-02
6.189438999999999913e-01   4.071488e+00   4.652554e-02
6.236867999999999856e-01   4.025062e+00   4.635767e-02
6.284296000000000326e-01   4.033483e+00   4.624511e-02
6.331725000000000270e-01   3.982187e+00   4.597963e-02
6.379154000000000213e-01   3.950605e+00   4.578115e-02
6.426581999999999573e-01   3.885285e+00   4.552671e-02
6.474010999999999516e-01   3.790061e+00   4.524303e-02
6.521439999999999459e-01   3.785805e+00   4.515640e-02
6.568867999999999929e-01   3.711705e+00   4.484298e-02
6.616296999999999873e-01   3.637024e+00   4.462595e-02
6.663725999999999816e-01   3.613105e+00   4.441817e-02
6.711154000000000286e-01   3.558296e+00   4.420346e-02
6.758583000000000229e-01   3.495115e+00   4.402820e-02
6.806010999999999589e-01   3.424899e+00   4.374114e-02
6.853439999999999532e-01   3.333815e+00   4.341186e-02
6.900868999999999476e-01   3.322159e+00   4.334966e-02
6.948296999999999946e-01   3.296293e+00   4.317424e-02
6.995725999999999889e-01   3.269964e+00   4.297551e-02
7.043154999999999832e-01   3.261653e+00   4.288023e-02
7.090583000000000302e-01   3.225192e+00   4.276439e-02
7.138012000000000246e-01   3.181205e+00   4.249706e-02
7.185441000000000189e-01   3.116558e+00   4.228543e-02
7.232868999999999549e-01   3.061296e+00   4.205690e-02
7.280297999999999492e-01   3.048678e+00   4.189987e-02
7.327727000000000546e-01   3.030428e+00   4.180746e-02
7.375154999999999905e-01   2.995770e+00   4.163984e-02
7.422583999999999849e-01   2.968924e+00   4.149804e-02
7.470012999999999792e-01   2.936164e+00   4.127908e-02
7.517441000000000262e-01   2.861671e+00   4.102811e-02
7.564870000000000205e-01   2.854457e+00   4.089528e-02
7.612299000000000149e-01   2.842353e+00   4.080537e-02
7.659726999999999508e-01   2.784408e+00   4.063269e-02
7.707155999999999452e-01   2.730635e+00   4.038709e-02
7.754585000000000505e-01   2.755830e+00   4.040849e-02
7.802012999999999865e-01   2.678119e+00   4.022079e-02
7.849441999999999808e-01   2.657804e+00   4.004397e-02
7.896870000000000278e-01   2.578716e+00   3.972726e-02
7.944299000000000222e-01   2.629017e+00   3.975378e-02
7.991728000000000165e-01   2.550797e+00   3.951446e-02
8.039155999999999525e-01   2.485629e+00   3.931116e-02
8.086584999999999468e-01   2.473090e+00   3.921020e-02
8.134014000000000522e-01   2.458889e+00   3.908608e-02
8.181441999999999881e-01   2.459105e+00   3.904536e-02
