2.733000000000000013e-02	1.791495509999999967e+03	2.992905000000000015e+01
3.091999999999999957e-02	1.477992469999999912e+03	2.718449000000000026e+01
3.454000000000000126e-02	1.172791189999999915e+03	2.421561000000000163e+01
3.814000000000000029e-02	9.196233300000000099e+02	2.144322000000000017e+01
4.175000000000000239e-02	7.160111200000000053e+02	1.892102999999999824e+01
4.544000000000000122e-02	5.391461900000000469e+02	1.641867999999999839e+01
4.646000000000000130e-02	4.929036699999999769e+02	1.569877999999999929e+01
4.909999999999999781e-02	4.129331099999999992e+02	1.436894000000000027e+01
5.256000000000000255e-02	3.482022600000000239e+02	1.319473999999999947e+01
5.272999999999999909e-02	3.242194700000000012e+02	1.273222999999999949e+01
5.632000000000000201e-02	2.454095199999999863e+02	1.107722000000000051e+01
5.870999999999999830e-02	2.218204599999999971e+02	1.053139000000000003e+01
5.990000000000000185e-02	1.931666899999999885e+02	9.827680000000000859e+00
6.356000000000000538e-02	1.505020900000000097e+02	8.674739999999999895e+00
6.483999999999999486e-02	1.511605900000000133e+02	8.693690000000000140e+00
6.718999999999999972e-02	1.202856799999999993e+02	7.755180000000000184e+00
7.074999999999999345e-02	9.616129999999999711e+01	6.934020000000000294e+00
7.097000000000000530e-02	9.870516999999999541e+01	7.025140000000000384e+00
7.435999999999999555e-02	7.818730999999999653e+01	6.252489999999999881e+00
7.724999999999999922e-02	6.837958000000000425e+01	5.847199999999999953e+00
7.802000000000000601e-02	6.371482000000000312e+01	5.644239999999999924e+00
8.165999999999999648e-02	5.179379999999999740e+01	5.088899999999999757e+00
8.347000000000000253e-02	4.836007000000000033e+01	4.917320000000000135e+00
8.526999999999999857e-02	4.457972000000000179e+01	4.721210000000000129e+00
8.884000000000000230e-02	3.751116999999999990e+01	4.330770000000000231e+00
8.963000000000000134e-02	3.544118999999999886e+01	4.209579999999999878e+00
9.574000000000000565e-02	2.739192999999999856e+01	3.700810000000000155e+00
1.018199999999999938e-01	2.084316000000000102e+01	3.228250000000000064e+00
1.080399999999999971e-01	1.702296000000000120e+01	2.917440000000000033e+00
1.142200000000000021e-01	1.391883999999999943e+01	2.638069999999999915e+00
1.202600000000000058e-01	1.148202000000000034e+01	2.396040000000000170e+00
1.264099999999999946e-01	9.887589999999999435e+00	2.223460000000000214e+00
1.326199999999999879e-01	8.618710000000000093e+00	2.075899999999999856e+00
1.388300000000000090e-01	7.875820000000000043e+00	1.984420000000000073e+00
1.449699999999999878e-01	7.119869999999999699e+00	1.886779999999999902e+00
1.510100000000000053e-01	6.691399999999999793e+00	1.829129999999999923e+00
1.571799999999999864e-01	6.133020000000000138e+00	1.751139999999999919e+00
1.634099999999999997e-01	5.984770000000000145e+00	1.729850000000000110e+00
1.695800000000000085e-01	5.802669999999999995e+00	1.703330000000000011e+00
1.756999999999999951e-01	5.772070000000000256e+00	1.698830000000000062e+00
1.818799999999999861e-01	5.866640000000000299e+00	1.712690000000000046e+00
1.880999999999999894e-01	5.880740000000000300e+00	1.714749999999999996e+00
1.942000000000000115e-01	5.856810000000000294e+00	1.711260000000000003e+00
2.003099999999999881e-01	6.138060000000000294e+00	1.751870000000000038e+00
2.064499999999999946e-01	6.406990000000000407e+00	1.789830000000000032e+00
2.126300000000000134e-01	6.462060000000000137e+00	1.797509999999999941e+00
2.187699999999999922e-01	6.501079999999999970e+00	1.802929999999999922e+00
2.248999999999999888e-01	6.991179999999999950e+00	1.869650000000000034e+00
2.310800000000000076e-01	7.014639999999999986e+00	1.872779999999999889e+00
2.373000000000000109e-01	7.136879999999999669e+00	1.889029999999999987e+00
2.434699999999999920e-01	7.547889999999999766e+00	1.942660000000000053e+00
2.495900000000000063e-01	7.608620000000000161e+00	1.950460000000000083e+00
2.557300000000000129e-01	7.913459999999999717e+00	1.989149999999999974e+00
2.618900000000000117e-01	8.245919999999999916e+00	2.030510000000000037e+00
2.680899999999999950e-01	8.604509999999999437e+00	2.074190000000000200e+00
2.742499999999999938e-01	8.711750000000000327e+00	2.087070000000000203e+00
2.803300000000000236e-01	8.863739999999999952e+00	2.105199999999999960e+00
2.864999999999999769e-01	8.911099999999999355e+00	2.110819999999999919e+00
2.927100000000000257e-01	9.338430000000000675e+00	2.160839999999999872e+00
2.988600000000000145e-01	9.385640000000000427e+00	2.166290000000000049e+00
