0.0110857	5.72678	0.100577	0.0021461
0.0122598	5.50108	0.108646	0.00215351
0.0133008	5.09554	0.103811	0.00215822
0.014421	5.16515	0.0938936	0.00217706
0.015627	4.87034	0.0916674	0.00219273
0.0165255	4.70928	0.081846	0.00220158
0.017566	4.4243	0.0782948	0.00220979
0.0186066	4.15794	0.0754144	0.0022277
0.0196935	3.85488	0.0676017	0.00224665
0.0208518	3.64198	0.0637978	0.00226257
0.0217866	3.32539	0.0569921	0.00227308
0.0228268	3.15192	0.0553003	0.00229048
0.0238999	2.88831	0.0499137	0.00231323
0.0250374	2.59635	0.0500578	0.00233301
0.0260778	2.51777	0.049447	0.00234814
0.0271127	2.32418	0.0451245	0.00236568
0.0280697	2.16051	0.0413319	0.00238917
0.0291357	1.98487	0.0375831	0.00241152
0.0302534	1.75978	0.0372284	0.00243153
0.0312934	1.60216	0.0355143	0.00244787
0.0323335	1.45408	0.033951	0.00247657
0.0333881	1.292	0.0294558	0.00250174
0.0344277	1.15321	0.0277913	0.00252342
0.0354673	1.06094	0.0268223	0.00254254
0.0365069	0.927883	0.0250537	0.00257007
0.0375465	0.846086	0.0242783	0.00259791
0.038586	0.789794	0.0235016	0.00262255
0.0396406	0.710122	0.0210829	0.00264482
0.0406797	0.63972	0.0200636	0.00267084
0.0417188	0.602805	0.0194904	0.00270139
0.0427579	0.582812	0.0192964	0.00272869
0.0437969	0.540829	0.0190592	0.00275325
0.0448508	0.491836	0.0168609	0.00277806
0.0452312	0.556455	0.00723944	0.00376593
0.0458894	0.537566	0.0176269	0.00281104
0.046928	0.528657	0.0174528	0.00284077
0.0479665	0.516198	0.0173494	0.00286772
0.049005	0.532683	0.017276	0.00289225
0.0500434	0.562561	0.0176373	0.00292568
0.0510969	0.589369	0.0169548	0.00295812
0.0513768	0.602677	0.0106143	0.00389759
0.0521349	0.607103	0.0171015	0.00298724
0.0531729	0.659374	0.0179043	0.00301391
0.0542108	0.736098	0.0185328	0.00304561
0.0552486	0.734213	0.0187408	0.00307959
0.0554723	0.75381	0.0120503	0.00398938
0.0562863	0.819386	0.0192537	0.00311075
0.0573387	0.82162	0.0182343	0.00313982
0.0583759	0.912724	0.0190974	0.00316979
0.0594132	0.937118	0.0193508	0.00320558
0.0595663	0.92713	0.0137476	0.00408522
0.0604503	0.962771	0.0193619	0.00323856
0.0614873	1.00491	0.0198655	0.00326905
0.0625243	1.02433	0.0199262	0.00329732
0.0635762	1.07002	0.0194489	0.00333518
0.0636586	1.07746	0.0153231	0.0041846
0.067749	1.13104	0.0156646	0.00428697
0.0719538	1.14533	0.0111394	0.00430516
0.0760335	1.08946	0.0107627	0.00454926
0.0801114	0.972136	0.00992289	0.00466263
0.0841872	0.821111	0.00886829	0.0046958
0.0882607	0.655365	0.00776154	0.00492301
0.0923317	0.511823	0.00675355	0.00491518
0.0964001	0.38789	0.00590279	0.00513175
0.100465	0.288028	0.0052051	0.0052156
0.104528	0.234464	0.00480466	0.0054265
0.108587	0.211623	0.00466557	0.00540007
0.112643	0.210152	0.00468347	0.00560176
0.116695	0.234248	0.00486425	0.00580328
0.120857	0.260888	0.00413043	0.00590826
0.124898	0.273227	0.0042063	0.00610579
0.128935	0.284556	0.00424633	0.00615503
0.132968	0.278445	0.00424841	0.00634755
0.136997	0.264925	0.00417497	0.00637862
0.141021	0.244892	0.00402426	0.006566
0.145041	0.21419	0.00381699	0.00675318
0.149057	0.185525	0.00368513	0.00694014
0.153067	0.163463	0.00350842	0.00712688
0.157073	0.138355	0.00337321	0.0073134
0.161074	0.122434	0.00325182	0.00749968
0.165185	0.107211	0.00272251	0.00759199
0.169922	0.100931	0.0024106	0.00765428
0.175129	0.103391	0.00221287	0.00788882
0.180112	0.103682	0.00275069	0.00783099
0.184337	0.108196	0.00250534	0.00801472
0.189028	0.103311	0.00275028	0.00821865
0.192982	0.101888	0.00272813	0.00839056
0.196929	0.0966509	0.00269868	0.0085622
0.200871	0.0936201	0.00268369	0.00873357
0.204806	0.0905551	0.00267591	0.00890466
0.208849	0.081612	0.00232662	0.00908044
0.212768	0.0709458	0.00230831	0.00925086
0.216682	0.0648239	0.00227585	0.009421
0.220588	0.0634712	0.0022669	0.00959084
0.224487	0.0649706	0.00225657	0.00976039
0.22838	0.0584004	0.0022357	0.00992964
0.232266	0.0598881	0.00223459	0.0100986
0.237531	0.05562	0.00174874	0.0103275
0.242614	0.0565905	0.00201316	0.0105485
0.246742	0.0508475	0.00270929	0.010728
