Data columns Qx - Qy - I(Qx,Qy) - err(I)
ASCII data
-0.019  -0.097  -0.0679592  0.365082
-0.017  -0.097  2.44848  1.62907
-0.015  -0.097  3.42346  1.90619
-0.013  -0.097  1.42479  1.43991
-0.011  -0.097  2.81244  1.59521
-0.009  -0.097  3.22061  2.05278
-0.007  -0.097  5.11383  2.18016
-0.005  -0.097  1.52402  1.27716
-0.003  -0.097  1.40405  1.2849
-0.001  -0.097  2.88584  1.6239
0.001  -0.097  1.53859  1.19099
0.003  -0.097  1.90398  1.51094
0.005  -0.097  2.00583  1.45098
0.007  -0.097  -0.172914  0.182126
0.009  -0.097  2.52435  1.66305
0.011  -0.097  1.36918  1.22491
0.013  -0.097  3.45573  2.12371
0.015  -0.097  2.14273  1.79312
0.017  -0.097  1.8487  1.30001
0.019  -0.097  1.34138  1.19441
0.021  -0.097  0.0633724  0.842607
0.023  -0.097  1.08068  1.04121
0.025  -0.097  2.71895  1.75287
0.027  -0.097  1.88782  1.40459
0.029  -0.097  5.28418  2.31589
0.031  -0.097  1.37688  1.12819
0.033  -0.097  1.98155  1.37816
0.035  -0.097  2.44939  1.67804
0.037  -0.097  1.19369  1.08219
0.039  -0.097  2.51337  1.65954
0.041  -0.097  0.712177  0.981972
0.043  -0.097  5.30194  2.25834
0.045  -0.097  2.3078  1.64123
0.047  -0.097  0.0585858  0.536264
0.049  -0.097  0.608655  0.821298
0.051  -0.097  1.88498  1.37905
0.053  -0.097  0.348794  0.825854
0.055  -0.097  1.77566  1.5124
0.057  -0.097  4.10447  2.02492
0.059  -0.097  1.65103  1.39428
0.061  -0.097  1.34773  1.14316
0.063  -0.097  0.0905276  0.684043
0.065  -0.097  1.49039  1.28753
0.067  -0.097  0.480609  0.937943
0.069  -0.097  2.04592  1.44899
0.071  -0.097  1.25053  1.38972
0.073  -0.097  1.00957  1.13219
0.075  -0.097  2.3135  1.56299
0.077  -0.097  3.48548  1.91895
0.079  -0.097  0.982785  0.982795
0.081  -0.097  1.61473  1.26479
0.083  -0.097  1.03444  1.03445
0.085  -0.097  0.00787259  0.499599
0.087  -0.097  0.494782  0.650693
0.089  -0.097  0.0897013  0.662601
0.091  -0.097  0.96217  0.991118
0.093  -0.097  -0.192018  0.204539
0.095  -0.097  0.245016  1.02719
0.097  -0.097  0.386593  0.616619
0.099  -0.097  -0.283719  0.258485
-0.099  -0.095  0.256385  1.11685
-0.097  -0.095  2.046  1.84969
-0.095  -0.095  0.326838  0.641436
-0.093  -0.095  2.42073  2.00178
-0.091  -0.095  1.62008  1.78861
-0.089  -0.095  0.578576  0.950457
-0.087  -0.095  0.658224  1.13631
-0.085  -0.095  0.810494  1.40194
-0.083  -0.095  -0.483575  0.336623
-0.081  -0.095  1.21698  1.48098
-0.079  -0.095  0.567552  0.802545
-0.077  -0.095  0  0
-0.075  -0.095  2.05683  1.6366
-0.073  -0.095  0.397788  0.856928
-0.071  -0.095  3.27853  2.05284
-0.069  -0.095  3.25865  2.11641
-0.067  -0.095  0.95492  1.47637
-0.065  -0.095  2.39769  1.76166
-0.063  -0.095  0.751117  1.0579
-0.061  -0.095  7.15584  2.99431
-0.059  -0.095  1.52934  1.37683
-0.057  -0.095  0.645002  0.893665
-0.055  -0.095  0.910061  1.00703
-0.053  -0.095  1.83068  1.58736
-0.051  -0.095  1.58065  1.4458
-0.049  -0.095  4.26171  2.60766
-0.047  -0.095  3.18593  2.20649
-0.045  -0.095  1.06587  1.2575
-0.043  -0.095  3.17453  1.97837
-0.041  -0.095  5.7716  2.67577
-0.039  -0.095  1.79362  1.69431
-0.037  -0.095  1.81091  1.8002
-0.035  -0.095  3.32434  2.13036
-0.033  -0.095  0.781793  1.21071
-0.031  -0.095  -0.300312  0.274758
-0.029  -0.095  3.17823  2.11199
-0.027  -0.095  2.27519  1.75933
-0.025  -0.095  2.42395  1.80856
-0.023  -0.095  1.24138  1.31845
-0.021  -0.095  0.335656  0.728275
-0.019  -0.095  1.17322  1.1877
-0.017  -0.095  0.56323  0.989782
-0.015  -0.095  3.18443  1.9689
-0.013  -0.095  0.375882  1.28352
-0.011  -0.095  1.53839  1.46515
-0.009  -0.095  2.28866  1.79783
-0.007  -0.095  0.752643  0.959507
-0.005  -0.095  4.17754  2.32021
-0.003  -0.095  3.18329  2.16259
-0.001  -0.095  2.04037  1.57241
0.001  -0.095  1.60767  1.42627
0.003  -0.095  0  0
0.005  -0.095  2.90388  2.04743
0.007  -0.095  2.75194  1.86433
0.009  -0.095  2.06041  1.77216
0.011  -0.095  0.972612  1.26758
0.013  -0.095  2.53086  1.87883
0.015  -0.095  3.94682  2.18737
0.017  -0.095  2.36548  1.62702
0.019  -0.095  0.998726  1.48386
0.021  -0.095  -0.328188  0.299964
0.023  -0.095  3.41821  2.02576
0.025  -0.095  1.0312  1.40543
0.027  -0.095  4.04227  2.39116
0.029  -0.095  2.86442  1.91476
0.031  -0.095  3.02418  1.93635
0.033  -0.095  0.685942  1.27059
0.035  -0.095  2.00353  1.77069
0.037  -0.095  -0.213091  0.520924
0.039  -0.095  2.43409  2.29
0.041  -0.095  0.209421  0.915108
0.043  -0.095  2.21385  1.81338
0.045  -0.095  3.42869  2.13818
0.047  -0.095  -0.177647  0.218308
0.049  -0.095  -0.0918382  0.158144
0.051  -0.095  0.778828  0.947913
0.053  -0.095  7.5619  2.8861
0.055  -0.095  1.19299  1.26285
0.057  -0.095  1.76576  1.50169
0.059  -0.095  1.30675  1.41973
0.061  -0.095  2.11127  1.63841
0.063  -0.095  0  0
0.065  -0.095  -0.52067  0.36338
0.067  -0.095  0.559906  0.901323
0.069  -0.095  1.93881  1.61416
0.071  -0.095  0.158815  0.772629
0.073  -0.095  1.921  1.61855
0.075  -0.095  1.06222  1.37244
0.077  -0.095  0.931937  1.1264
0.079  -0.095  2.35286  1.75949
0.081  -0.095  2.67584  1.83847
0.083  -0.095  -0.262362  0.262364
0.085  -0.095  -0.60201  0.401244
0.087  -0.095  0.651727  0.906265
0.089  -0.095  -0.321615  0.284909
0.091  -0.095  1.84793  2.18291
0.093  -0.095  1.01777  1.28883
0.095  -0.095  -0.0234373  0.0788947
0.097  -0.095  -0.283238  0.28324
0.099  -0.095  -0.0675262  0.639756
-0.099  -0.093  -0.00230706  0.361395
-0.097  -0.093  -0.0199484  0.700109
-0.095  -0.093  1.16793  1.23933
-0.093  -0.093  0.571227  0.837191
-0.091  -0.093  -0.214735  0.214844
-0.089  -0.093  2.52419  1.69951
-0.087  -0.093  0.712126  0.927044
-0.085  -0.093  0.674295  0.813962
-0.083  -0.093  1.97722  1.62932
-0.081  -0.093  1.47465  1.27894
-0.079  -0.093  0.484788  0.918836
-0.077  -0.093  0.761689  0.891652
-0.075  -0.093  0.750639  0.833014
-0.073  -0.093  1.82548  1.35854
-0.071  -0.093  1.59233  1.26268
-0.069  -0.093  1.85329  1.36472
-0.067  -0.093  1.19788  1.15014
-0.065  -0.093  1.50328  1.27934
-0.063  -0.093  2.23746  1.59121
-0.061  -0.093  1.07716  1.12779
-0.059  -0.093  0.0356565  0.517737
-0.057  -0.093  0.132852  0.498507
-0.055  -0.093  0.620015  0.997315
-0.053  -0.093  1.87717  1.51111
-0.051  -0.093  3.47162  1.69237
-0.049  -0.093  0  0
-0.047  -0.093  1.81957  1.38501
-0.045  -0.093  0.600433  0.816739
-0.043  -0.093  -0.509921  0.305451
-0.041  -0.093  0.371383  0.624836
-0.039  -0.093  6.00309  2.47337
-0.037  -0.093  -0.335585  0.25736
-0.035  -0.093  4.89073  2.3602
-0.033  -0.093  3.56525  1.85148
-0.031  -0.093  2.49685  1.55345
-0.029  -0.093  0.969558  1.11718
-0.027  -0.093  4.12562  1.99712
-0.025  -0.093  2.11251  1.63113
-0.023  -0.093  2.23896  1.51266
-0.021  -0.093  0.881346  1.17246
-0.019  -0.093  2.44347  1.48684
-0.017  -0.093  0.444848  0.711868
-0.015  -0.093  6.37137  2.44668
-0.013  -0.093  0.891127  1.05443
-0.011  -0.093  1.27168  1.03562
-0.009  -0.093  -0.3243  0.265177
-0.007  -0.093  1.60698  1.31085
-0.005  -0.093  1.22117  1.17374
-0.003  -0.093  4.51782  2.4272
-0.001  -0.093  1.60379  1.30199
0.001  -0.093  1.1794  1.1679
0.003  -0.093  0.699271  0.888277
0.005  -0.093  0.883246  0.943666
0.007  -0.093  3.17217  1.70857
0.009  -0.093  5.21566  2.30359
0.011  -0.093  2.56776  1.58735
0.013  -0.093  3.22799  1.90391
0.015  -0.093  -0.18617  0.186172
0.017  -0.093  1.98373  1.35422
0.019  -0.093  2.30032  1.58454
0.021  -0.093  1.58252  1.35347
0.023  -0.093  1.47773  1.174
0.025  -0.093  1.29073  1.35692
0.027  -0.093  2.74756  1.7128
0.029  -0.093  2.96687  1.7345
0.031  -0.093  2.52306  1.50087
0.033  -0.093  0.549668  0.921563
0.035  -0.093  1.82645  1.3674
0.037  -0.093  0.438185  0.696261
0.039  -0.093  4.99764  2.20081
0.041  -0.093  2.40287  1.71463
0.043  -0.093  3.85669  1.96041
0.045  -0.093  -0.190963  0.191036
0.047  -0.093  2.74572  1.70032
0.049  -0.093  2.35037  1.66378
0.051  -0.093  0.877851  0.897224
0.053  -0.093  3.113  1.59605
0.055  -0.093  1.92929  1.41229
0.057  -0.093  3.01219  1.77222
0.059  -0.093  3.37425  1.88165
0.061  -0.093  1.41475  1.2651
0.063  -0.093  2.01727  1.53501
0.065  -0.093  1.74248  1.43177
0.067  -0.093  0.948069  1.05755
0.069  -0.093  1.00968  1.0508
0.071  -0.093  3.26711  1.75986
0.073  -0.093  3.02306  1.67333
0.075  -0.093  1.63667  1.26241
0.077  -0.093  2.96682  1.83043
0.079  -0.093  2.33857  1.6999
0.081  -0.093  1.56174  1.2487
0.083  -0.093  3.23294  1.9164
