0.0110847	10.5657	0.14503	0.0021459
0.0122587	10.1983	0.157336	0.0021533
0.0132996	9.75316	0.152729	0.00215802
0.0144197	9.60461	0.135585	0.00217686
0.0156255	9.47142	0.135678	0.00219253
0.0165239	8.93682	0.119282	0.00220138
0.0175643	8.4779	0.114487	0.00220959
0.0186048	8.1568	0.111577	0.00222749
0.0196916	7.73827	0.100459	0.00224644
0.0208499	7.13172	0.0936235	0.00226235
0.0217846	6.72454	0.0846524	0.00227286
0.0228247	6.32448	0.081467	0.00229026
0.0238976	6.02498	0.0747733	0.00231301
0.025035	5.48584	0.0748998	0.00233279
0.0260753	5.23145	0.0733072	0.00234792
0.0271102	4.90667	0.0668701	0.00236546
0.028067	4.61048	0.0614931	0.00238895
0.0291329	4.30508	0.0563752	0.00241129
0.0302506	3.94581	0.0563261	0.0024313
0.0312905	3.61818	0.0536955	0.00244764
0.0323304	3.34666	0.051604	0.00247634
0.033385	3.03781	0.0447219	0.00250151
0.0344245	2.71024	0.0420995	0.00252318
0.0354639	2.51312	0.0405081	0.0025423
0.0365034	2.26433	0.0381681	0.00256983
0.0375429	1.98154	0.0358482	0.00259767
0.0385824	1.87653	0.0349712	0.0026223
0.0396368	1.62304	0.0302641	0.00264457
0.0406758	1.4429	0.0285591	0.00267059
0.0417148	1.27204	0.0268195	0.00270113
0.0427538	1.08692	0.0250193	0.00272844
0.0437928	0.981627	0.0241593	0.00275299
0.0448465	0.8679	0.0211667	0.00277779
0.0452184	0.950135	0.00997858	0.00376486
0.0458851	0.783881	0.0204485	0.00281078
0.0469235	0.672114	0.0191508	0.00284051
0.047962	0.660182	0.0190618	0.00286745
0.0490004	0.593248	0.0180162	0.00289198
0.0500387	0.522033	0.0171327	0.00292541
0.0510921	0.474335	0.015612	0.00295784
0.0513622	0.533902	0.00994255	0.00389649
0.05213	0.450899	0.0152662	0.00298696
0.0531679	0.439151	0.0153756	0.00301362
0.0542056	0.434713	0.0151125	0.00304532
0.0552433	0.437911	0.0154224	0.0030793
0.0554566	0.467498	0.00928627	0.00398826
0.056281	0.454966	0.015222	0.00311046
0.0573332	0.46556	0.014501	0.00313953
0.0583704	0.482798	0.0147365	0.0031695
0.0594076	0.505381	0.0150767	0.00320528
0.0595494	0.52728	0.009942	0.00408407
0.0604446	0.540425	0.0152035	0.00323825
0.0614815	0.578125	0.0158034	0.00326874
0.0625184	0.602285	0.0159234	0.00329701
0.0635702	0.622026	0.0154326	0.00333487
0.0636406	0.622468	0.0110113	0.00418342
0.0677298	0.730538	0.0119225	0.00428576
0.0719335	0.773194	0.00868507	0.00430394
0.076012	0.794574	0.00881277	0.00454797
0.0800887	0.739192	0.00838155	0.00466131
0.0841634	0.666194	0.00783283	0.00469447
0.0882358	0.561574	0.00712991	0.00492162
0.0923056	0.461014	0.00640225	0.00491379
0.0963728	0.370911	0.00577987	0.0051303
0.100437	0.278652	0.00513688	0.00521413
0.104498	0.229921	0.00477088	0.00542496
0.108556	0.206884	0.00463022	0.00539855
0.112611	0.192893	0.00455071	0.00560018
0.116662	0.195432	0.00456967	0.00580164
0.120823	0.210126	0.00381854	0.00590659
0.124863	0.230184	0.00394307	0.00610407
0.128898	0.237534	0.00395621	0.00615329
0.13293	0.231142	0.00395937	0.00634576
0.136958	0.222757	0.00391595	0.00637682
0.140981	0.203022	0.00376434	0.00656415
0.145	0.188474	0.00365397	0.00675127
0.149015	0.164856	0.0035524	0.00693818
0.153024	0.142434	0.00337008	0.00712487
0.157029	0.124287	0.00327942	0.00731133
0.161029	0.109973	0.00316787	0.00749756
0.165138	0.101369	0.00268806	0.00758984
0.169874	0.0990568	0.00240122	0.00765211
0.175079	0.0993913	0.00219369	0.00788659
0.180061	0.099642	0.0027269	0.00782878
0.184285	0.0946461	0.00243464	0.00801246
0.188974	0.0982692	0.00272112	0.00821633
0.192927	0.0909055	0.00266387	0.00838819
0.196874	0.090851	0.00266496	0.00855978
0.200814	0.0818188	0.00261308	0.0087311
0.204748	0.0802789	0.00261399	0.00890214
0.20879	0.0729985	0.00227929	0.00907787
0.212708	0.0663476	0.00228334	0.00924825
0.21662	0.0626417	0.00226387	0.00941834
0.220526	0.0594008	0.00224462	0.00958813
0.224424	0.0597407	0.002228	0.00975763
0.228316	0.0568663	0.00222788	0.00992683
0.2322	0.0572803	0.00222028	0.0100957
0.237464	0.0535088	0.00173985	0.0103246
0.242545	0.0523043	0.00199161	0.0105455
0.246673	0.0531767	0.00272351	0.010725
